OrtGel,Bina_Yasi,OrtOda,Ort_Y,Nufus,Ort_Hane,Enlem,Boylam,Port_no,Fiyat
7.866,36,6.656957928802589,1.064724919093851,658,2.129449838187702,33.56,-117.79,10743,5.00001
10.9601,24,8.321808510638299,1.333776595744681,1730,2.300531914893617,33.56,-117.81,10744,5.00001
5.8371,35,5.482758620689655,1.135278514588859,724,1.920424403183024,33.55,-117.8,10745,5.00001
3.7059,33,3.528571428571428,1.142857142857143,167,2.385714285714286,33.6,-117.77,10746,2.375
4.1591,41,5.004962779156328,1.213399503722084,783,1.942928039702233,33.53,-117.8,10747,5.00001
2.2969,29,4.191740412979351,1.36283185840708,520,1.533923303834808,33.54,-117.78,10748,4.5
3.821,39,4.535362578334825,1.156669650850492,1915,1.714413607878245,33.55,-117.79,10749,4.521
5.0907,21,6.239971346704871,1.106017191977077,3173,2.272922636103152,33.54,-117.75,10750,3.782
4.4464,29,5.953565505804312,1.280265339966832,1070,1.774461028192371,33.51,-117.77,10751,5.00001
6.7861,28,7.386861313868613,1.083941605839416,617,2.251824817518248,33.55,-117.77,10752,4.991
4.8488,5,5.961174713787954,1.241911398705824,4327,2.153807864609258,33.57,-117.73,10753,1.944
3.875,16,4.0,1.0,15,3.0,33.67,-117.86,10754,4.5
2.5197,15,3.869731800766283,1.049808429118774,649,2.486590038314176,33.67,-117.82,10755,3.5
3.7976,17,4.703571428571428,1.144642857142857,1454,2.596428571428572,33.67,-117.83,10756,2.75
6.5356,15,5.233333333333333,0.9733333333333334,747,1.66,33.66,-117.83,10757,2.728
5.3423,16,4.336088154269972,1.060606060606061,515,1.418732782369146,33.66,-117.83,10758,2.917
6.3767,24,6.37987012987013,1.073051948051948,1831,2.972402597402597,33.67,-117.81,10759,2.69
4.0,16,5.145748987854251,1.008097165991903,1022,2.068825910931174,33.66,-117.8,10760,2.234
10.0757,16,6.147826086956521,0.8304347826086956,635,2.760869565217391,33.66,-117.81,10761,3.839
5.8752,20,6.157667386609071,1.058315334773218,1192,2.57451403887689,33.66,-117.81,10762,2.742
6.4238,24,7.176570458404075,1.088285229202037,1605,2.724957555178268,33.66,-117.82,10763,2.784
2.4132,11,4.198895027624309,1.03683241252302,6083,3.734192756292204,33.64,-117.84,10764,1.983
7.79,25,6.514367816091954,1.031609195402299,866,2.488505747126437,33.61,-117.87,10765,5.00001
8.6001,15,7.138702460850112,1.078299776286354,930,2.080536912751678,33.61,-117.86,10766,5.00001
10.1275,27,7.493421052631579,1.039473684210526,772,2.539473684210526,33.55,-117.88,10767,5.00001
9.0519,21,7.432291666666667,1.010416666666667,1443,2.505208333333333,33.6,-117.84,10768,5.00001
7.9367,23,9.1768115942029,1.191304347826087,1092,3.165217391304348,33.62,-117.86,10769,5.00001
10.1989,17,7.474874371859296,0.9321608040201005,1247,3.133165829145728,33.62,-117.86,10770,5.00001
10.3893,18,6.75,0.9722222222222222,316,2.925925925925926,33.62,-117.85,10771,5.00001
7.5674,14,6.477611940298507,1.105970149253731,1505,2.246268656716418,33.61,-117.85,10772,5.00001
15.0001,13,7.842900302114804,0.9939577039274925,1865,2.817220543806647,33.62,-117.85,10773,5.00001
5.3099,17,5.795880149812734,1.031835205992509,1175,2.200374531835206,33.63,-117.86,10774,5.00001
7.2217,28,7.304721030042918,1.066523605150214,1134,2.433476394849786,33.54,-117.77,10775,5.00001
6.9257,28,6.96594427244582,1.018575851393189,826,2.557275541795666,33.54,-117.76,10776,4.664
4.1699,47,5.309278350515464,1.120274914089347,1105,1.898625429553265,33.54,-117.77,10777,3.737
3.2708,46,4.611607142857143,0.9955357142857143,462,2.0625,33.53,-117.77,10778,3.847
3.053,50,5.12,1.515555555555556,519,2.306666666666667,33.52,-117.8,10779,5.00001
7.9794,28,6.427083333333333,1.039583333333333,1176,2.45,33.53,-117.76,10780,4.261
8.4614,18,5.558620689655172,0.9672413793103448,1310,2.258620689655173,33.53,-117.76,10781,3.919
10.6349,24,6.340361445783133,1.042168674698795,712,2.144578313253012,33.53,-117.76,10782,5.00001
5.1837,32,5.738489871086556,1.217311233885819,1105,2.034990791896869,33.53,-117.77,10783,4.456
6.6178,44,6.83955223880597,1.235074626865672,515,1.921641791044776,33.51,-117.78,10784,5.00001
5.5137,15,4.90443686006826,1.010238907849829,1382,2.358361774744027,33.63,-117.73,10785,1.618
5.6877,16,5.548993288590604,0.9932885906040269,2103,2.822818791946309,33.62,-117.74,10786,2.314
5.5342,9,4.61070110701107,0.9077490774907749,1111,2.049815498154981,33.64,-117.75,10787,1.823
3.1679,21,5.080962800875273,1.133479212253829,662,1.448577680525164,33.62,-117.72,10788,1.1
2.8583,19,4.100358422939068,0.9605734767025089,365,1.308243727598566,33.62,-117.72,10789,1.058
2.395,25,4.798722044728435,1.146964856230032,891,1.42332268370607,33.61,-117.71,10790,0.803
1.9,15,6.742574257425742,1.262376237623762,378,1.871287128712871,33.63,-117.72,10791,1.625
2.7634,19,4.715918367346939,1.029387755102041,1711,1.396734693877551,33.62,-117.72,10792,0.869
4.8611,16,4.87603305785124,1.074380165289256,178,1.471074380165289,33.61,-117.73,10793,1.868
3.4706,16,3.517690875232775,1.098696461824954,686,1.277467411545624,33.62,-117.74,10794,2.417
3.7422,16,5.042124542124542,1.054945054945055,857,1.56959706959707,33.61,-117.74,10795,2.298
3.5625,17,4.776523702031603,1.069977426636569,662,1.494356659142212,33.61,-117.74,10796,1.808
3.1779,17,4.787356321839081,1.084291187739464,781,1.496168582375479,33.61,-117.75,10797,1.865
4.9,5,5.215189873417722,1.227848101265823,1727,1.821729957805907,33.6,-117.75,10798,2.556
3.2845,16,4.642126789366054,0.9979550102249489,709,1.449897750511247,33.61,-117.75,10799,2.276
2.6759,17,4.631205673758865,1.031914893617021,832,1.475177304964539,33.61,-117.73,10800,1.206
3.6484,16,3.456268221574344,1.056851311953353,1738,2.533527696793003,33.61,-117.7,10801,3.226
2.3774,26,4.867803837953092,1.078891257995736,634,1.35181236673774,33.6,-117.7,10802,0.743
3.5521,8,5.292527821939586,1.197138314785374,1312,2.085850556438792,33.6,-117.71,10803,2.298
2.3387,25,4.603975535168196,1.091743119266055,893,1.365443425076453,33.6,-117.71,10804,0.748
2.5685,26,4.517777777777778,1.028888888888889,618,1.373333333333333,33.61,-117.72,10805,0.804
2.49,26,4.542808219178082,1.063356164383562,774,1.325342465753425,33.61,-117.72,10806,0.811
2.6848,26,4.594268476621417,1.095022624434389,888,1.339366515837104,33.61,-117.71,10807,0.741
2.3438,26,4.54183266932271,1.095617529880478,669,1.332669322709163,33.61,-117.71,10808,0.723
2.7601,25,4.553738317757009,1.072429906542056,602,1.406542056074766,33.6,-117.71,10809,0.725
2.625,26,4.908653846153846,1.105769230769231,301,1.447115384615385,33.6,-117.7,10810,0.806
3.1131,25,4.751798561151079,1.061151079136691,396,1.424460431654676,33.6,-117.7,10811,0.771
4.1678,11,5.117122851686823,1.092934436664545,3445,2.192870782940802,33.59,-117.7,10812,1.909
4.5833,5,3.888888888888889,1.0,384,2.245614035087719,33.66,-117.84,10813,2.304
3.7857,5,4.199004975124378,1.069651741293532,857,2.131840796019901,33.66,-117.84,10814,2.316
2.2262,4,4.012165450121654,1.10948905109489,1030,2.506082725060827,33.65,-117.84,10815,2.25
7.9217,4,5.106060606060606,1.0,511,2.580808080808081,33.66,-117.83,10816,2.962
3.7875,9,2.726495726495727,1.136752136752137,426,1.82051282051282,33.65,-117.83,10817,1.875
4.1103,8,5.385964912280702,1.067669172932331,950,2.380952380952381,33.65,-117.83,10818,2.504
6.4967,15,6.180904522613066,1.123115577889447,1049,2.635678391959799,33.66,-117.82,10819,3.875
8.1093,17,7.315359477124183,0.9967320261437909,1798,2.937908496732026,33.63,-117.81,10820,4.104
6.3822,18,7.36013986013986,1.055944055944056,830,2.902097902097902,33.65,-117.82,10821,3.625
4.1944,8,2.909090909090909,0.8181818181818182,26,2.363636363636364,33.63,-117.8,10822,2.708
8.8693,8,6.307801418439716,1.011347517730496,1680,2.382978723404255,33.64,-117.8,10823,4.504
11.1121,15,7.778846153846154,1.084134615384615,1289,3.098557692307693,33.63,-117.8,10824,4.93
9.8589,18,7.100719424460432,0.935251798561151,808,2.906474820143885,33.64,-117.82,10825,5.00001
11.0138,16,7.306990881458966,1.060790273556231,868,2.638297872340425,33.64,-117.81,10826,4.421
12.3411,4,7.472103004291846,0.9656652360515021,811,3.48068669527897,33.64,-117.81,10827,5.00001
8.8742,31,5.692946058091287,1.094398340248963,1938,2.010373443983402,33.6,-117.88,10828,5.00001
6.6155,20,6.106463878326996,1.08745247148289,1064,2.022813688212928,33.6,-117.87,10829,5.00001
5.1155,35,3.888077858880779,0.9683698296836983,782,1.902676399026764,33.6,-117.87,10830,5.0
6.6544,44,6.681818181818182,1.058823529411765,910,2.433155080213904,33.59,-117.87,10831,5.00001
5.2949,33,5.641952983725136,1.088607594936709,1155,2.088607594936709,33.6,-117.87,10832,5.00001
6.6265,30,6.022292993630574,1.159235668789809,635,2.022292993630573,33.6,-117.86,10833,5.00001
4.498,34,4.756267409470752,1.084958217270195,1275,1.775766016713092,33.6,-117.87,10834,4.829
7.8164,36,7.369458128078818,1.216748768472906,441,2.172413793103448,33.6,-117.89,10835,5.00001
4.0764,41,5.530909090909091,1.192727272727273,527,1.916363636363636,33.61,-117.9,10836,5.00001
4.8,40,6.580188679245283,1.252358490566038,952,2.245283018867925,33.61,-117.91,10837,5.00001
5.1048,37,5.353846153846153,1.307692307692308,673,1.725641025641026,33.6,-117.91,10838,5.00001
7.2988,37,9.166666666666666,1.344262295081967,921,2.516393442622951,33.57,-117.92,10839,5.00001
3.6538,25,5.222457627118644,1.239406779661017,906,1.919491525423729,33.6,-117.9,10840,5.00001
3.5682,23,6.026666666666666,1.36,539,1.796666666666667,33.61,-117.92,10841,5.00001
11.075,38,7.204678362573099,1.04093567251462,410,2.39766081871345,33.61,-117.91,10842,5.00001
10.3682,37,8.077922077922079,1.123376623376623,394,2.558441558441559,33.61,-117.92,10843,5.00001
10.3048,36,8.134920634920634,1.19047619047619,316,2.507936507936508,33.61,-117.92,10844,5.00001
11.216,36,8.443835616438356,1.246575342465754,771,2.112328767123288,33.61,-117.91,10845,5.00001
4.7024,21,5.22392135445112,1.250136537411251,3162,1.726925177498635,33.63,-117.88,10846,3.454
3.0625,24,4.305084745762712,1.008474576271186,465,1.970338983050848,33.62,-117.89,10847,0.938
8.5574,16,6.466905187835421,1.019677996422182,1209,2.162790697674418,33.64,-117.88,10848,3.922
13.1738,19,7.893732970027248,1.125340599455041,860,2.343324250681199,33.61,-117.9,10849,5.00001
6.3017,16,5.704491725768322,1.321513002364066,656,1.550827423167849,33.61,-117.89,10850,3.5
6.0247,41,6.302816901408451,1.27112676056338,540,1.901408450704225,33.61,-117.89,10851,5.00001
5.0,42,5.224899598393574,1.124497991967871,539,2.164658634538152,33.61,-117.89,10852,5.00001
5.1923,44,6.403614457831325,1.274096385542169,745,2.243975903614458,33.61,-117.89,10853,5.00001
5.6336,40,5.89568345323741,1.266187050359712,498,1.79136690647482,33.6,-117.89,10854,5.00001
4.2222,45,5.740853658536586,1.277439024390244,653,1.990853658536585,33.61,-117.89,10855,5.00001
3.4937,44,5.522556390977444,1.172932330827068,507,1.906015037593985,33.61,-117.9,10856,5.00001
10.2849,26,7.807095343680709,1.008869179600887,1336,2.962305986696231,33.64,-117.87,10857,5.00001
5.4284,4,5.067226890756302,1.074229691876751,1326,1.857142857142857,33.65,-117.86,10858,5.00001
10.8289,9,6.825027685492802,1.111849390919158,1912,2.117386489479513,33.63,-117.87,10859,5.00001
15.0001,15,8.062043795620438,1.003649635036496,735,2.682481751824818,33.62,-117.87,10860,5.00001
9.802,8,6.918032786885246,1.147540983606557,375,2.049180327868852,33.62,-117.87,10861,5.00001
5.9055,24,6.470822281167108,1.002652519893899,1777,2.356763925729443,33.65,-117.88,10862,4.773
10.1454,26,8.171220400728597,1.009107468123862,1598,2.910746812386157,33.63,-117.9,10863,5.00001
3.1985,20,3.523029682702149,1.561924257932446,1427,1.460593654042989,33.63,-117.91,10864,1.063
6.1426,32,6.621973929236499,0.9702048417132216,1381,2.57169459962756,33.63,-117.9,10865,4.507
3.2125,26,4.352,1.002666666666667,598,1.594666666666667,33.63,-117.9,10866,4.55
7.1148,28,6.829971181556196,1.014409221902017,832,2.397694524495677,33.63,-117.9,10867,5.00001
3.5426,26,5.301321585903084,1.096035242290749,2673,2.355066079295154,33.66,-117.88,10868,2.954
4.1372,33,4.91120218579235,1.072404371584699,1621,2.21448087431694,33.66,-117.89,10869,2.652
3.6042,13,4.461956521739131,1.14945652173913,841,2.285326086956522,33.66,-117.9,10870,2.26
4.6808,24,5.258479532163743,1.025730994152047,1928,2.254970760233918,33.65,-117.9,10871,2.455
5.5422,32,5.123595505617978,1.029962546816479,1279,2.395131086142322,33.66,-117.89,10872,2.531
6.632,27,5.879218472468916,1.062166962699822,1402,2.490230905861456,33.65,-117.9,10873,4.411
3.9375,28,5.303225806451613,1.090322580645161,1081,2.324731182795699,33.64,-117.9,10874,3.398
5.2549,28,4.519911504424779,0.9513274336283186,1108,2.451327433628319,33.65,-117.9,10875,2.618
4.4135,30,4.773913043478261,1.056521739130435,1131,2.458695652173913,33.65,-117.9,10876,2.723
2.625,24,3.484251968503937,1.263779527559055,590,2.322834645669291,33.65,-117.91,10877,2.179
3.4125,30,4.489010989010989,1.024725274725275,771,2.118131868131868,33.65,-117.9,10878,2.841
2.2222,17,3.86046511627907,1.095930232558139,762,2.215116279069767,33.65,-117.91,10879,2.768
3.9306,37,4.58256880733945,1.082568807339449,1030,2.362385321100918,33.64,-117.91,10880,2.684
5.0532,36,5.795977011494253,1.025862068965517,850,2.442528735632184,33.64,-117.9,10881,3.109
4.8098,29,5.067484662576687,0.950920245398773,832,2.552147239263804,33.64,-117.91,10882,3.254
3.6406,40,5.37912087912088,0.9148351648351648,876,2.406593406593406,33.64,-117.91,10883,3.261
2.7264,32,4.547846889952153,0.9569377990430622,946,2.263157894736842,33.63,-117.91,10884,3.111
4.9643,34,5.059183673469388,1.002040816326531,1131,2.308163265306122,33.63,-117.92,10885,3.179
4.9125,30,5.026699029126213,1.0,1081,2.62378640776699,33.63,-117.91,10886,3.357
3.1305,25,4.310077519379845,1.124031007751938,985,1.908914728682171,33.64,-117.92,10887,2.688
2.8553,38,4.33984375,1.05859375,1067,2.083984375,33.64,-117.91,10888,3.076
3.5161,24,4.501440922190202,1.270893371757925,696,2.005763688760807,33.63,-117.92,10889,2.364
3.5388,32,5.031390134529148,1.044843049327354,557,2.497757847533632,33.63,-117.91,10890,4.07
5.2416,37,5.349081364829396,0.994750656167979,837,2.196850393700787,33.62,-117.92,10891,4.713
7.8496,39,6.528888888888889,1.004444444444444,553,2.457777777777778,33.63,-117.92,10892,4.908
6.5842,35,5.762658227848101,1.060126582278481,727,2.300632911392405,33.62,-117.92,10893,4.585
5.9196,27,8.852216748768473,1.689655172413793,435,2.142857142857143,33.61,-117.91,10894,5.00001
4.4063,32,4.687793427230047,1.002347417840376,944,2.215962441314554,33.62,-117.91,10895,5.00001
9.2175,35,6.268733850129199,0.9276485788113695,937,2.421188630490956,33.62,-117.91,10896,5.00001
5.3369,18,5.340277777777778,1.475694444444444,425,1.475694444444444,33.61,-117.92,10897,3.125
4.5658,33,5.74468085106383,1.264437689969605,859,2.610942249240122,33.62,-117.93,10898,5.00001
5.6315,34,4.54059829059829,1.064102564102564,1052,2.247863247863248,33.62,-117.93,10899,4.846
6.5928,28,5.05730659025788,1.117478510028653,832,2.383954154727794,33.62,-117.94,10900,4.391
6.0516,29,6.958139534883721,1.311627906976744,463,2.153488372093023,33.63,-117.95,10901,5.00001
5.2333,34,4.868020304568528,1.16751269035533,384,1.949238578680203,33.6,-117.96,10902,4.714
3.8125,27,5.044692737430168,1.298882681564246,791,2.209497206703911,33.61,-117.93,10903,3.667
7.0516,37,5.375609756097561,1.04390243902439,807,1.968292682926829,33.62,-117.93,10904,5.00001
3.6607,25,4.771084337349397,1.060240963855422,569,2.285140562248996,33.62,-117.94,10905,5.00001
5.6637,20,5.686396677050882,1.114226375908619,2327,2.416407061266874,33.65,-117.94,10906,2.221
4.4211,35,5.305970149253731,1.027363184079602,1473,3.664179104477612,33.65,-117.93,10907,2.152
2.7143,31,3.46112600536193,0.9544235924932976,1252,3.35656836461126,33.64,-117.93,10908,1.854
2.6221,18,4.679197994987469,1.067669172932331,871,2.182957393483709,33.64,-117.94,10909,2.72
2.5301,24,3.452970297029703,0.9801980198019802,1478,3.658415841584159,33.64,-117.93,10910,1.929
3.0708,24,4.155482815057283,1.137479541734861,1623,2.656301145662848,33.64,-117.92,10911,1.887
1.6389,24,3.294294294294294,0.9219219219219219,470,1.411411411411411,33.64,-117.94,10912,2.25
2.7543,15,3.933179723502304,1.184331797235023,1335,3.076036866359447,33.64,-117.93,10913,1.778
5.8777,27,5.618510158013544,1.085778781038375,1082,2.442437923250564,33.63,-117.95,10914,3.588
6.0,27,5.210526315789473,1.070175438596491,513,3.0,33.63,-117.95,10915,3.815
4.6161,10,4.281733746130031,1.13312693498452,1332,2.061919504643963,33.63,-117.93,10916,2.263
3.9917,17,4.394136807817589,1.007817589576547,2688,1.75114006514658,33.63,-117.95,10917,2.716
4.1029,19,4.032994923857868,1.068527918781726,1118,2.83756345177665,33.65,-117.91,10918,2.134
2.75,5,3.889344262295082,1.176229508196721,497,2.036885245901639,33.64,-117.92,10919,2.25
3.4417,15,3.087264150943396,1.125,1330,3.136792452830189,33.65,-117.92,10920,1.825
3.5179,29,3.461325966850829,1.035911602209945,1198,3.30939226519337,33.65,-117.93,10921,2.25
2.1074,24,3.254901960784314,1.076252723311547,814,1.773420479302832,33.65,-117.91,10922,1.813
0.9702,28,2.557647058823529,0.9952941176470588,807,1.898823529411765,33.65,-117.92,10923,2.254
4.1026,25,3.549682875264271,0.9936575052854123,1314,2.778012684989429,33.65,-117.92,10924,2.115
3.184,20,3.863888888888889,1.091666666666667,856,2.377777777777778,33.65,-117.92,10925,2.2
2.75,27,3.412234042553191,1.079787234042553,1063,2.827127659574468,33.65,-117.93,10926,2.75
4.8125,28,6.066071428571429,1.066071428571429,1397,2.494642857142857,33.68,-117.92,10927,2.446
8.1001,27,7.301455301455301,0.9812889812889813,1391,2.891891891891892,33.67,-117.93,10928,3.365
8.1839,26,7.900928792569659,0.9721362229102167,925,2.863777089783282,33.67,-117.94,10929,3.67
5.5,16,5.097323600973236,1.094890510948905,963,2.343065693430657,33.66,-117.94,10930,2.241
5.2732,15,4.81145584725537,1.05727923627685,1015,2.422434367541766,33.65,-117.94,10931,2.097
4.2036,34,4.990675990675991,0.9906759906759907,1559,3.634032634032634,33.65,-117.93,10932,2.201
5.01,19,6.136792452830188,1.035377358490566,1156,2.726415094339623,33.69,-117.93,10933,2.638
6.4441,26,6.017057569296376,1.008528784648188,1258,2.682302771855011,33.69,-117.93,10934,2.61
4.4732,25,4.712616822429907,1.060747663551402,1024,2.392523364485981,33.68,-117.92,10935,2.456
5.069,33,6.20979020979021,1.006993006993007,1197,2.79020979020979,33.68,-117.93,10936,2.642
7.4056,26,8.044230769230769,1.036538461538462,1504,2.892307692307692,33.68,-117.94,10937,3.742
4.2071,14,3.916928886091882,1.056639395846444,3148,1.981120201384519,33.67,-117.92,10938,4.309
9.6062,18,8.304878048780488,1.016260162601626,702,2.853658536585366,33.66,-117.93,10939,4.147
3.1483,26,3.947867298578199,1.046716316858497,4738,3.207853757616791,33.65,-117.93,10940,2.13
5.2815,30,6.392434988179669,1.00709219858156,1289,3.047281323877069,33.69,-117.91,10941,2.295
3.512,16,3.762287334593573,1.075614366729679,5014,2.369565217391304,33.67,-117.91,10942,2.184
4.8359,25,6.198419666374012,1.017559262510975,3903,3.426690079016681,33.68,-117.9,10943,2.492
6.1601,26,6.395408163265306,1.002551020408163,1333,3.400510204081633,33.67,-117.9,10944,2.661
5.0853,26,5.916496945010183,1.026476578411405,1452,2.957230142566191,33.68,-117.89,10945,2.603
6.6833,25,6.870967741935484,1.053763440860215,311,3.344086021505376,33.67,-117.9,10946,2.759
4.4625,32,5.374340949033392,0.9876977152899824,1475,2.592267135325132,33.67,-117.91,10947,2.535
4.0341,26,5.162186379928316,1.188172043010753,2681,2.402329749103943,33.66,-117.91,10948,2.433
4.0417,14,3.695590327169274,1.079658605974396,1584,2.253200568990043,33.65,-117.91,10949,1.809
3.225,21,3.935483870967742,1.163594470046083,1099,2.532258064516129,33.66,-117.91,10950,1.938
3.1667,22,3.803837953091684,1.0,1952,2.081023454157783,33.66,-117.9,10951,1.61
6.6369,4,5.428571428571429,1.083333333333333,623,7.416666666666667,33.66,-117.9,10952,1.926
5.422,13,6.287610619469026,1.058786346396966,4071,2.573324905183312,33.69,-117.9,10953,3.166
3.7174,4,3.56793893129771,1.172519083969466,983,1.500763358778626,33.69,-117.87,10954,2.75
3.3409,8,3.849744711889132,1.148796498905908,2389,1.742523705324581,33.68,-117.89,10955,1.813
5.2138,20,5.33,0.976,2734,2.734,33.69,-117.88,10956,2.331
3.152,21,4.4875,1.015,2246,5.615,33.71,-117.86,10957,1.528
3.375,36,5.162162162162162,1.135135135135135,208,5.621621621621622,33.71,-117.86,10958,1.575
4.9148,16,5.470209339774557,1.104669887278583,1924,3.098228663446055,33.71,-117.87,10959,1.555
3.5326,13,3.178362573099415,0.9941520467836257,817,2.388888888888889,33.71,-117.87,10960,2.625
4.9153,17,5.203883495145631,0.982200647249191,1916,3.100323624595469,33.7,-117.87,10961,2.664
5.0956,21,5.808917197452229,1.04140127388535,2266,3.60828025477707,33.7,-117.87,10962,2.46
4.1,27,5.522491349480969,1.027681660899654,1703,5.892733564013841,33.71,-117.88,10963,1.849
3.5551,30,4.712737127371274,0.9728997289972899,1914,5.186991869918699,33.71,-117.88,10964,1.852
3.1742,20,4.228710462287105,1.238442822384428,1403,3.413625304136253,33.71,-117.88,10965,2.45
5.4836,18,5.271604938271605,0.9209876543209876,1464,3.614814814814815,33.7,-117.88,10966,2.258
3.4835,17,3.825242718446602,1.15309932785661,2966,2.215085884988798,33.7,-117.88,10967,1.167
5.3254,24,7.216216216216216,1.189189189189189,249,3.364864864864865,33.7,-117.88,10968,2.405
3.8029,16,4.43952802359882,1.056047197640118,835,2.463126843657817,33.7,-117.88,10969,2.054
3.6875,36,3.852173913043478,1.017391304347826,577,5.017391304347826,33.72,-117.9,10970,1.375
4.5607,32,4.72093023255814,0.9767441860465116,2839,5.501937984496124,33.72,-117.91,10971,1.821
4.3899,33,4.812154696132596,1.034990791896869,3150,5.801104972375691,33.72,-117.9,10972,1.807
3.2639,31,3.890365448504983,1.016611295681063,1690,5.614617940199335,33.73,-117.9,10973,1.552
4.65,25,5.109411764705882,0.9964705882352941,3872,4.555294117647059,33.72,-117.89,10974,1.978
3.6618,23,4.591633466135458,1.071713147410359,2493,4.96613545816733,33.72,-117.89,10975,1.835
4.5726,32,5.864457831325301,1.069277108433735,1786,5.379518072289157,33.73,-117.88,10976,1.775
3.9844,38,5.403041825095057,1.140684410646388,1236,4.699619771863118,33.72,-117.88,10977,1.653
3.89,36,5.805471124620061,1.069908814589666,1593,4.841945288753799,33.72,-117.88,10978,1.7
6.1966,16,6.356495468277946,0.9516616314199395,2592,3.915407854984894,33.71,-117.9,10979,2.605
4.7422,23,5.406844106463878,0.9885931558935361,1092,4.152091254752852,33.71,-117.89,10980,2.024
4.5814,24,5.796812749003984,1.067729083665339,2663,3.536520584329349,33.71,-117.89,10981,2.333
6.2488,16,5.461538461538462,0.9031339031339032,1324,3.772079772079772,33.71,-117.9,10982,2.52
6.2452,16,6.656903765690377,0.9414225941422594,926,3.874476987447699,33.71,-117.89,10983,2.663
6.3427,15,8.166666666666666,1.075757575757576,287,4.348484848484849,33.71,-117.9,10984,3.052
4.2708,15,5.146302250803859,1.088424437299035,1510,2.427652733118971,33.7,-117.92,10985,1.617
3.6505,16,4.353846153846153,1.095104895104895,1719,2.404195804195804,33.71,-117.91,10986,1.457
3.2386,13,3.537142857142857,1.08952380952381,838,1.596190476190476,33.7,-117.89,10987,1.292
4.6483,12,4.74721941354904,1.122345803842265,2153,2.176946410515673,33.7,-117.9,10988,1.908
4.5757,15,3.610410094637224,1.082018927444795,982,1.548895899053628,33.7,-117.9,10989,1.625
3.5694,31,4.305019305019305,1.034749034749035,1369,5.285714285714286,33.73,-117.86,10990,1.505
2.3333,31,3.901960784313725,0.9705882352941176,1602,5.235294117647059,33.72,-117.86,10991,1.577
3.5902,39,5.116316639741519,1.080775444264944,2789,4.505654281098546,33.72,-117.87,10992,1.659
3.8421,37,4.379446640316205,0.9822134387351779,2445,4.83201581027668,33.72,-117.87,10993,1.74
3.413,37,3.581453634085213,1.072681704260652,2089,5.235588972431078,33.72,-117.86,10994,1.506
3.5511,32,4.222543352601156,0.9826589595375722,1909,5.517341040462428,33.72,-117.86,10995,1.591
2.4539,28,2.519327731092437,0.9647058823529412,3328,5.593277310924369,33.73,-117.85,10996,1.15
2.4211,20,3.844544095665172,1.094170403587444,1534,2.292974588938714,33.73,-117.84,10997,1.75
3.1353,22,3.644657863145258,1.081632653061225,4715,2.830132052821128,33.74,-117.84,10998,1.214
3.3611,24,4.10304449648712,0.9531615925058547,910,2.131147540983607,33.74,-117.84,10999,1.346
3.2104,25,3.417293233082707,1.084586466165413,1426,2.680451127819549,33.74,-117.84,11000,1.125
2.6771,23,3.748453608247423,1.076288659793814,958,1.975257731958763,33.74,-117.83,11001,1.315
1.8,5,3.666666666666667,0.9607843137254902,207,4.058823529411764,33.75,-117.86,11002,1.542
1.9309,31,3.762820512820513,1.100427350427351,1810,3.867521367521368,33.75,-117.86,11003,1.734
2.9271,6,2.488076311605723,0.9523052464228935,3157,5.019077901430842,33.75,-117.86,11004,1.232
2.8289,15,3.350393700787401,1.169291338582677,1326,5.220472440944881,33.76,-117.86,11005,1.175
2.7059,19,3.804878048780488,1.088414634146341,1214,3.701219512195122,33.74,-117.85,11006,1.598
2.5651,27,3.794745484400657,1.037766830870279,2936,4.821018062397373,33.75,-117.85,11007,1.714
3.375,9,3.181818181818182,1.036363636363636,1257,7.618181818181818,33.74,-117.86,11008,1.653
4.125,32,4.668918918918919,1.02027027027027,926,6.256756756756757,33.74,-117.86,11009,1.759
2.1992,26,2.633774160732452,1.020345879959308,5756,5.855544252288912,33.74,-117.85,11010,1.708
3.775,23,4.239583333333333,1.125,647,6.739583333333333,33.73,-117.86,11011,1.774
3.7202,30,4.802536231884058,1.036231884057971,3249,5.885869565217392,33.73,-117.86,11012,1.821
2.6385,26,3.676025917926566,0.9848812095032398,2776,5.995680345572354,33.73,-117.86,11013,1.802
2.6734,31,3.705229793977813,1.033280507131537,3289,5.212361331220285,33.74,-117.87,11014,1.585
3.4193,45,4.537074148296593,1.006012024048096,1970,3.947895791583167,33.73,-117.87,11015,1.77
3.415,52,4.627639155470249,1.009596928982726,2165,4.155470249520153,33.74,-117.87,11016,1.725
3.425,38,4.031719532554257,1.071786310517529,3242,5.412353923205342,33.74,-117.86,11017,1.656
3.3125,38,4.531746031746032,1.013888888888889,2451,4.863095238095238,33.73,-117.86,11018,1.591
2.5,34,3.6064,1.008,2984,4.7744,33.74,-117.86,11019,1.625
3.0824,33,3.769452449567723,1.080691642651297,2175,6.268011527377522,33.73,-117.89,11020,1.774
3.7147,32,3.430913348946136,0.9754098360655737,5116,5.990632318501171,33.73,-117.9,11021,1.641
4.1,30,4.576687116564417,1.05521472392638,1048,6.429447852760736,33.73,-117.9,11022,1.664
3.2037,33,3.889643463497453,1.00848896434635,3232,5.487266553480476,33.73,-117.88,11023,1.635
3.75,36,5.202105263157895,1.048421052631579,2594,5.461052631578947,33.73,-117.88,11024,1.705
